DATE,PARTICULARS,DR,CR,TYPE
12-09-2017,ECOM PUR  Bundal PAYU A  Gurugram,794.0,0.0,ONLINE
12-11-2017,INB    IDEA CELLULAR LIMITED (BILLDESK)  NA,449.0,0.0,NETBANK
12-11-2017,MERCH REFUND DT      BPCL COCO,0.0,7.5,OTH
12-11-2017,POS  THE CORINTHIAN  PUNE,20000.0,0.0,SWIPE
12-12-2017,POS  AKBAR MOHAMMED IQ  Pune,867.0,0.0,SWIPE
12-12-2017,MOB  TPFT  Sheet,9000.0,0.0,NETBANK
13-12-2017,POS  A E C CAR CARE CE  PUNE,1000.0,0.0,SWIPE
13-12-2017,ECOM PUR  Bundal PAYU A  Gurugram,266.0,0.0,ONLINE
14-12-2017,ECOM PUR  VODAFONE  MUMBAI,1326.32,0.0,ONLINE
15-12-2017,ATM CASH  CORP CAMP PUNE  PUNE,1500.0,0.0,CASHWD
15-12-2017,POS  WELLNESS FOREVER  PUNE,905.5,0.0,SWIPE
16-12-2017,MERCH REFUND DT      HPCL  % CASHLESS IN,0.0,7.5,OTH
16-12-2017,POS  AMBROSIA RESORT  PUNE,2944.0,0.0,SWIPE
19-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
21-12-2017,POS  T R WINES  PUNE,1250.0,0.0,SWIPE
22-12-2017,NEFT  N  ARU RAGHUVANSHI  bank to bank,0.0,30000.0,NEFT
22-12-2017,ECOM PUR  Swiggy  Bangalore,619.0,0.0,ONLINE
23-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
23-12-2017,POS  CHAINAWALL  PUNE,553.0,0.0,SWIPE
25-12-2017,ECOM PUR  Swiggy  Bangalore,606.0,0.0,ONLINE
26-12-2017,ECOM PUR  Amazon Seller  Bangalore,2206.0,0.0,ONLINE
26-12-2017,ECOM PUR  Flipkart APIN  Chennai,431.0,0.0,ONLINE
27-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
28-12-2017,POS  BAWAJEES FOOD BAR  PUNE,2475.0,0.0,SWIPE
29-12-2017,ECOM PUR  Swiggy  Bangalore,525.0,0.0,ONLINE
30-12-2017,POS  SAI EXPRESSWAY  PUNE,1000.0,0.0,SWIPE
31-12-2017,Int Pd    to,0.0,381.0,INTEREST
01-01-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
01-01-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
01-01-2018,By Clg    INB   PUNE,0.0,40000.0,OTH
01-02-2018,BRN PYMT CARD,2950.0,0.0,CC
01-03-2018,MERCH REFUND DT      KEDARI SERVICE STATION,0.0,7.5,OTH
01-03-2018,ECOM PUR  Amazon Seller  Bangalore,615.0,0.0,ONLINE
01-04-2018,POS  KEKAN PETROL JUNC  PUNE,1000.0,0.0,SWIPE
01-06-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
01-08-2018,ECOM PUR  Swiggy  Bangalore,386.0,0.0,ONLINE
01-10-2018,POS  D J PETROLEUM  PUNE,2000.0,0.0,SWIPE
01-10-2018,POS  OM BEER SHOPPE  PUNE,908.0,0.0,SWIPE
01-10-2018,MERCH REFUND DT     SAI EXPRESSWAY SERVICE,0.0,7.5,OTH
01-10-2018,POS  BASHO RESTAURANT  PUNE,2079.0,0.0,SWIPE
01-10-2018,POS  DORABJEE AND CO P  PUNE,535.0,0.0,SWIPE
12-12-2017,MOB  TPFT  Sheet,9000.0,0.0,NETBANK
13-12-2017,POS  A E C CAR CARE CE  PUNE,1000.0,0.0,SWIPE
13-12-2017,ECOM PUR  Bundal PAYU A  Gurugram,266.0,0.0,ONLINE
14-12-2017,ECOM PUR  VODAFONE  MUMBAI,1326.32,0.0,ONLINE
15-12-2017,ATM CASH  CORP CAMP PUNE  PUNE,1500.0,0.0,CASHWD
15-12-2017,POS  WELLNESS FOREVER  PUNE,905.5,0.0,SWIPE
16-12-2017,MERCH REFUND DT      HPCL  % CASHLESS IN,0.0,7.5,OTH
16-12-2017,POS  AMBROSIA RESORT  PUNE,2944.0,0.0,SWIPE
19-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
21-12-2017,POS  T R WINES  PUNE,1250.0,0.0,SWIPE
22-12-2017,NEFT  N  ARU RAGHUVANSHI  bank to bank,0.0,30000.0,NEFT
22-12-2017,ECOM PUR  Swiggy  Bangalore,619.0,0.0,ONLINE
23-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
23-12-2017,POS  CHAINAWALL  PUNE,553.0,0.0,SWIPE
25-12-2017,ECOM PUR  Swiggy  Bangalore,606.0,0.0,ONLINE
26-12-2017,ECOM PUR  Amazon Seller  Bangalore,2206.0,0.0,ONLINE
26-12-2017,ECOM PUR  Flipkart APIN  Chennai,431.0,0.0,ONLINE
27-12-2017,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
28-12-2017,POS  BAWAJEES FOOD BAR  PUNE,2475.0,0.0,SWIPE
29-12-2017,ECOM PUR  Swiggy  Bangalore,525.0,0.0,ONLINE
30-12-2017,POS  SAI EXPRESSWAY  PUNE,1000.0,0.0,SWIPE
31-12-2017,Int Pd    to,0.0,381.0,INTEREST
01-01-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
01-01-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
01-01-2018,By Clg    INB   PUNE,0.0,40000.0,OTH
01-02-2018,BRN PYMT CARD,2950.0,0.0,CC
01-03-2018,MERCH REFUND DT      KEDARI SERVICE STATION,0.0,7.5,OTH
01-03-2018,ECOM PUR  Amazon Seller  Bangalore,615.0,0.0,ONLINE
01-04-2018,POS  KEKAN PETROL JUNC  PUNE,1000.0,0.0,SWIPE
01-06-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
01-08-2018,ECOM PUR  Swiggy  Bangalore,386.0,0.0,ONLINE
01-10-2018,POS  D J PETROLEUM  PUNE,2000.0,0.0,SWIPE
01-10-2018,POS  OM BEER SHOPPE  PUNE,908.0,0.0,SWIPE
01-10-2018,MERCH REFUND DT     SAI EXPRESSWAY SERVICE,0.0,7.5,OTH
01-10-2018,POS  BASHO RESTAURANT  PUNE,2079.0,0.0,SWIPE
01-10-2018,POS  DORABJEE AND CO P  PUNE,535.0,0.0,SWIPE
01-10-2018,POS  DORABJEE AND CO P  PUNE,1900.0,0.0,SWIPE
13-01-2018,ECOM PUR  VODAFONE  MUMBAI,1136.73,0.0,ONLINE
15-01-2018,ATM CASH  KESAR HOUSE KONDHW  PUN,2000.0,0.0,CASHWD
15-01-2018,POS  MSW*AKBAR MOHAMME  Pune,102.0,0.0,SWIPE
15-01-2018,ECOM PUR  Swiggy  Bangalore,619.0,0.0,ONLINE
17-01-2018,UPI  PA,6500.0,0.0,UPI
17-01-2018,ECOM PUR  Swiggy  Bangalore,614.0,0.0,ONLINE
18-01-2018,POS  EGGSUNDAY FOODS O  KHOPOLI,510.0,0.0,SWIPE
18-01-2018,POS  TATA STARBUCKS   NEW DELHI,257.0,0.0,SWIPE
18-01-2018,POS  TATA STARBUCKS   NEW DELHI,194.0,0.0,SWIPE
24-01-2018,POS  TATA STARBUCKS   NEW DELHI,646.0,0.0,SWIPE
27-01-2018,ECOM PUR  Bundal PAYU A  Gurugram,821.0,0.0,ONLINE
27-01-2018,POS  MSW*POOJA SUPER M  Pune,110.0,0.0,SWIPE
29-01-2018,POS  TATA DOCOMO   PUNE,999.0,0.0,SWIPE
29-01-2018,POS  TANDEM CT  PUNE,890.0,0.0,SWIPE
29-01-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
30-01-2018,ECOM PUR  Book My Show  Mumbai,491.92,0.0,ONLINE
30-01-2018,POS  DEVI PRIME REALTY  PUNE,508.0,0.0,SWIPE
02-01-2018,POS  PUNES MINI PUNJAB  PUNE,10.0,0.0,SWIPE
02-01-2018,POS  PUNES MINI PUNJAB  PUNE,10.0,0.0,SWIPE
02-01-2018,ECOM PUR  PAYTM  NOIDA,500.0,0.0,ONLINE
02-02-2018,ATM CASH  SBI UNDRI BR ONSIT  PUNE,2000.0,0.0,CASHWD
02-02-2018,BRN PYMT CARD,21793.18,0.0,CC
02-03-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK
02-03-2018,POS  ARCHANA LIQUOR  PUNE,670.0,0.0,SWIPE
02-05-2018,UPI  PA,4000.0,0.0,UPI
02-07-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
02-09-2018,ECOM PUR  ONE COMMUNI  NOIDA,500.0,0.0,ONLINE
02-12-2018,INB  IFT  WHPL  TPARTY TRANSFER,45000.0,0.0,NETBANK
02-12-2018,NEFT  N  ARU RAGHUVANSHI  WCT filing o,0.0,45000.0,NEFT
02-12-2018,POS  FOODJOCKEYS  PUNE,2698.0,0.0,SWIPE
13-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,1057.0,0.0,ONLINE
14-02-2018,POS  RBA HOSPITALITY A  AHMEDABAD,240.0,0.0,SWIPE
15-02-2018,POS  FOREVER NEW APPAR  NOIDA,9200.0,0.0,SWIPE
17-02-2018,UPI  PA,7172.0,0.0,UPI
19-02-2018,POS  LABANA OIL COMPAN  AMBALA CITY,1450.0,0.0,SWIPE
01-10-2018,POS  DORABJEE AND CO P  PUNE,1900.0,0.0,SWIPE
13-01-2018,ECOM PUR  VODAFONE  MUMBAI,1136.73,0.0,ONLINE
15-01-2018,ATM CASH  KESAR HOUSE KONDHW  PUN,2000.0,0.0,CASHWD
15-01-2018,POS  MSW*AKBAR MOHAMME  Pune,102.0,0.0,SWIPE
15-01-2018,ECOM PUR  Swiggy  Bangalore,619.0,0.0,ONLINE
17-01-2018,UPI  PA,6500.0,0.0,UPI
17-01-2018,ECOM PUR  Swiggy  Bangalore,614.0,0.0,ONLINE
18-01-2018,POS  EGGSUNDAY FOODS O  KHOPOLI,510.0,0.0,SWIPE
18-01-2018,POS  TATA STARBUCKS   NEW DELHI,257.0,0.0,SWIPE
18-01-2018,POS  TATA STARBUCKS   NEW DELHI,194.0,0.0,SWIPE
24-01-2018,POS  TATA STARBUCKS   NEW DELHI,646.0,0.0,SWIPE
27-01-2018,ECOM PUR  Bundal PAYU A  Gurugram,821.0,0.0,ONLINE
27-01-2018,POS  MSW*POOJA SUPER M  Pune,110.0,0.0,SWIPE
29-01-2018,POS  TATA DOCOMO   PUNE,999.0,0.0,SWIPE
29-01-2018,POS  TANDEM CT  PUNE,890.0,0.0,SWIPE
29-01-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
30-01-2018,ECOM PUR  Book My Show  Mumbai,491.92,0.0,ONLINE
30-01-2018,POS  DEVI PRIME REALTY  PUNE,508.0,0.0,SWIPE
02-01-2018,POS  PUNES MINI PUNJAB  PUNE,10.0,0.0,SWIPE
02-01-2018,POS  PUNES MINI PUNJAB  PUNE,10.0,0.0,SWIPE
02-01-2018,ECOM PUR  PAYTM  NOIDA,500.0,0.0,ONLINE
02-02-2018,ATM CASH  SBI UNDRI BR ONSIT  PUNE,2000.0,0.0,CASHWD
02-02-2018,BRN PYMT CARD,21793.18,0.0,CC
02-03-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK
02-03-2018,POS  ARCHANA LIQUOR  PUNE,670.0,0.0,SWIPE
02-05-2018,UPI  PA,4000.0,0.0,UPI
02-07-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
02-09-2018,ECOM PUR  ONE COMMUNI  NOIDA,500.0,0.0,ONLINE
02-12-2018,INB  IFT  WHPL  TPARTY TRANSFER,45000.0,0.0,NETBANK
02-12-2018,NEFT  N  ARU RAGHUVANSHI  WCT filing o,0.0,45000.0,NEFT
02-12-2018,POS  FOODJOCKEYS  PUNE,2698.0,0.0,SWIPE
13-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,1057.0,0.0,ONLINE
14-02-2018,POS  RBA HOSPITALITY A  AHMEDABAD,240.0,0.0,SWIPE
15-02-2018,POS  FOREVER NEW APPAR  NOIDA,9200.0,0.0,SWIPE
17-02-2018,UPI  PA,7172.0,0.0,UPI
19-02-2018,POS  LABANA OIL COMPAN  AMBALA CITY,1450.0,0.0,SWIPE
19-02-2018,POS  TFS DELHI  DELHI,415.8,0.0,SWIPE
20-02-2018,POS  WELLNESS FOREVER  PUNE,1398.0,0.0,SWIPE
21-02-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
21-02-2018,INB    VODAFONE(BILLDESK)  NA,619.8,0.0,NETBANK
21-02-2018,POS  LS INTL PVT LTD B  PUNE,899.0,0.0,SWIPE
21-02-2018,POS  A SQUARE HOSPITAL  PUNE,3722.0,0.0,SWIPE
23-02-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
26-02-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE
26-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,662.0,0.0,ONLINE
27-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,821.0,0.0,ONLINE
27-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,378.0,0.0,ONLINE
28-02-2018,INB  IFT  WHPL  TPARTY TRANSFER,25000.0,0.0,NETBANK
03-02-2018,ECOM PUR  PAYTM  Noida,354.02,0.0,ONLINE
03-03-2018,BRN CLG CHQ PAID TO MAGDISOFT SOLUTIONS LLP,15600.0,0.0,CC
03-05-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,20000.0,NETBANK
03-06-2018,ECOM PUR  Flipkart APIN  Chennai,2600.0,0.0,ONLINE
03-06-2018,BRN PYMT CARD,34492.2,0.0,CC
03-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,313.0,0.0,ONLINE
03-07-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
03-07-2018,MERCH REFUND DT     LABANA OIL COMPANY,0.0,10.88,OTH
13-03-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,25000.0,NETBANK
14-03-2018,INB    VODAFONE(BILLDESK)  NA,833.25,0.0,NETBANK
19-03-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,20000.0,NETBANK
19-03-2018,POS  SHRI SAI AUTO SER  NAVI MUMBAI,1000.0,0.0,SWIPE
21-03-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
22-03-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
22-03-2018,POS  CONRAD PUNE  Koji  PUNE,3137.9,0.0,SWIPE
27-03-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
27-03-2018,INB    CCAVENUE COM    CHARGE  Sheets shengl,1711.0,0.0,NETBANK
29-03-2018,ECOM PUR  SWIGGY  BENGALURU,351.0,0.0,ONLINE
29-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,165.0,0.0,ONLINE
30-03-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
31-03-2018,ECOM PUR  SWIGGY  BENGALURU,310.0,0.0,ONLINE
31-03-2018,Int Pd    to,0.0,596.0,INTEREST
04-02-2018,ECOM PUR  Flipkart Inte,467.0,0.0,ONLINE
04-02-2018,ECOM PUR  Flipkart Inte,861.0,0.0,ONLINE
19-02-2018,POS  TFS DELHI  DELHI,415.8,0.0,SWIPE
20-02-2018,POS  WELLNESS FOREVER  PUNE,1398.0,0.0,SWIPE
21-02-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
21-02-2018,INB    VODAFONE(BILLDESK)  NA,619.8,0.0,NETBANK
21-02-2018,POS  LS INTL PVT LTD B  PUNE,899.0,0.0,SWIPE
21-02-2018,POS  A SQUARE HOSPITAL  PUNE,3722.0,0.0,SWIPE
23-02-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
26-02-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE
26-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,662.0,0.0,ONLINE
27-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,821.0,0.0,ONLINE
27-02-2018,ECOM PUR  Bundal PAYU A  Gurugram,378.0,0.0,ONLINE
28-02-2018,INB  IFT  WHPL  TPARTY TRANSFER,25000.0,0.0,NETBANK
03-02-2018,ECOM PUR  PAYTM  Noida,354.02,0.0,ONLINE
03-03-2018,BRN CLG CHQ PAID TO MAGDISOFT SOLUTIONS LLP,15600.0,0.0,CC
03-05-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,20000.0,NETBANK
03-06-2018,ECOM PUR  Flipkart APIN  Chennai,2600.0,0.0,ONLINE
03-06-2018,BRN PYMT CARD,34492.2,0.0,CC
03-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,313.0,0.0,ONLINE
03-07-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
03-07-2018,MERCH REFUND DT     LABANA OIL COMPANY,0.0,10.88,OTH
13-03-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,25000.0,NETBANK
14-03-2018,INB    VODAFONE(BILLDESK)  NA,833.25,0.0,NETBANK
19-03-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,20000.0,NETBANK
19-03-2018,POS  SHRI SAI AUTO SER  NAVI MUMBAI,1000.0,0.0,SWIPE
21-03-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
22-03-2018,INB  IFT  WOODSTOCK HELICOPTERS PVT LTD  TPARTY TRAN,0.0,35000.0,NETBANK
22-03-2018,POS  CONRAD PUNE  Koji  PUNE,3137.9,0.0,SWIPE
27-03-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
27-03-2018,INB    CCAVENUE COM    CHARGE  Sheets shengl,1711.0,0.0,NETBANK
29-03-2018,ECOM PUR  SWIGGY  BENGALURU,351.0,0.0,ONLINE
29-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,165.0,0.0,ONLINE
30-03-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
31-03-2018,ECOM PUR  SWIGGY  BENGALURU,310.0,0.0,ONLINE
31-03-2018,Int Pd    to,0.0,596.0,INTEREST
04-02-2018,ECOM PUR  Flipkart Inte,467.0,0.0,ONLINE
04-02-2018,ECOM PUR  Flipkart Inte,861.0,0.0,ONLINE
04-02-2018,ECOM PUR  BUNDL TECHNOL  Banglore,360.0,0.0,ONLINE
04-02-2018,ECOM PUR  Flipkart Inte,399.0,0.0,ONLINE
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,267.0,0.0,ONLINE
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,251.0,0.0,ONLINE
04-03-2018,BRN PYMT CARD,4883.0,0.0,CC
04-03-2018,POS  MAD HOUSE GRILL  PUNE,2019.0,0.0,SWIPE
04-04-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
04-05-2018,POS  DHARMAVAT PETROLE  PUNE,1000.0,0.0,SWIPE
04-07-2018,MERCH REFUND DT     DISCOUNT ON FUEL PURCH,0.0,7.5,OTH
04-07-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
04-10-2018,MERCH REFUND DT     DHARMAVAT PETROLEUM,0.0,7.5,OTH
04-12-2018,INB    CITRUS PAYMENT SOLUTIONS PVT LTD  G,1463.0,0.0,NETBANK
04-12-2018,ECOM PUR  SWIGGY  BENGALURU,365.0,0.0,ONLINE
20-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,283.0,0.0,ONLINE
23-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,405.0,0.0,ONLINE
23-04-2018,ECOM PUR  VODAFONE  MUMBAI,737.08,0.0,ONLINE
25-04-2018,POS  ISHWAR SERVICE  PUNE,500.0,0.0,SWIPE
27-04-2018,POS  RUBY HALL CLINIC  PUNE,1200.0,0.0,SWIPE
28-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,253.0,0.0,ONLINE
29-04-2018,POS  RIAN HOSPITALITIE  PUNE,744.0,0.0,SWIPE
05-01-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
05-03-2018,BRN PYMT CARD,6982.95,0.0,CC
05-03-2018,INB  IFT  Sheet  TPARTY TRANSFER,10000.0,0.0,NETBANK
05-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,619.0,0.0,ONLINE
05-04-2018,ECOM PUR  SWIGGY  BENGALURU,714.0,0.0,ONLINE
05-07-2018,ECOM PUR  SWIGGY  BENGALURU,430.0,0.0,ONLINE
05-07-2018,ECOM PUR  Bundal PAYU A  Gurugram,245.0,0.0,ONLINE
05-07-2018,ECOM PUR  YOUBROADBAND  MUMBAI,3616.0,0.0,ONLINE
05-07-2018,MERCH REFUND DT     ISHWAR SERVICE STATION,0.0,3.75,OTH
05-10-2018,ECOM PUR  BHARTI AIRTEL  Gurugram,379.0,0.0,ONLINE
05-10-2018,ECOM PUR  VODAFONE  MUMBAI,736.32,0.0,ONLINE
05-11-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,3.75,OTH
05-11-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE
14-05-2018,POS  CAFE COFFEE DAY  KAPIL MALHAR,510.0,0.0,SWIPE
17-05-2018,BY CASH DEPOSIT  BNA  BPRH      TALEGAO,0.0,124500.0,CASHDEP
04-02-2018,ECOM PUR  BUNDL TECHNOL  Banglore,360.0,0.0,ONLINE
04-02-2018,ECOM PUR  Flipkart Inte,399.0,0.0,ONLINE
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,267.0,0.0,ONLINE
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,251.0,0.0,ONLINE
04-03-2018,BRN PYMT CARD,4883.0,0.0,CC
04-03-2018,POS  MAD HOUSE GRILL  PUNE,2019.0,0.0,SWIPE
04-04-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH
04-05-2018,POS  DHARMAVAT PETROLE  PUNE,1000.0,0.0,SWIPE
04-07-2018,MERCH REFUND DT     DISCOUNT ON FUEL PURCH,0.0,7.5,OTH
04-07-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
04-10-2018,MERCH REFUND DT     DHARMAVAT PETROLEUM,0.0,7.5,OTH
04-12-2018,INB    CITRUS PAYMENT SOLUTIONS PVT LTD  G,1463.0,0.0,NETBANK
04-12-2018,ECOM PUR  SWIGGY  BENGALURU,365.0,0.0,ONLINE
20-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,283.0,0.0,ONLINE
23-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,405.0,0.0,ONLINE
23-04-2018,ECOM PUR  VODAFONE  MUMBAI,737.08,0.0,ONLINE
25-04-2018,POS  ISHWAR SERVICE  PUNE,500.0,0.0,SWIPE
27-04-2018,POS  RUBY HALL CLINIC  PUNE,1200.0,0.0,SWIPE
28-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,253.0,0.0,ONLINE
29-04-2018,POS  RIAN HOSPITALITIE  PUNE,744.0,0.0,SWIPE
05-01-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
05-03-2018,BRN PYMT CARD,6982.95,0.0,CC
05-03-2018,INB  IFT  Sheet  TPARTY TRANSFER,10000.0,0.0,NETBANK
05-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,619.0,0.0,ONLINE
05-04-2018,ECOM PUR  SWIGGY  BENGALURU,714.0,0.0,ONLINE
05-07-2018,ECOM PUR  SWIGGY  BENGALURU,430.0,0.0,ONLINE
05-07-2018,ECOM PUR  Bundal PAYU A  Gurugram,245.0,0.0,ONLINE
05-07-2018,ECOM PUR  YOUBROADBAND  MUMBAI,3616.0,0.0,ONLINE
05-07-2018,MERCH REFUND DT     ISHWAR SERVICE STATION,0.0,3.75,OTH
05-10-2018,ECOM PUR  BHARTI AIRTEL  Gurugram,379.0,0.0,ONLINE
05-10-2018,ECOM PUR  VODAFONE  MUMBAI,736.32,0.0,ONLINE
05-11-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,3.75,OTH
05-11-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE
14-05-2018,POS  CAFE COFFEE DAY  KAPIL MALHAR,510.0,0.0,SWIPE
17-05-2018,BY CASH DEPOSIT  BNA  BPRH      TALEGAO,0.0,124500.0,CASHDEP
17-05-2018,SAK  CASH DEP  SAK    BY CASH,0.0,21500.0,OTH
17-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,506.0,0.0,ONLINE
18-05-2018,INB  IFT  WHPL  TPARTY TRANSFER,100000.0,0.0,NETBANK
19-05-2018,ECOM PUR  SWIGGY  BENGALURU,838.0,0.0,ONLINE
22-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,25000.0,0.0,NETBANK
22-05-2018,UPI  PA,2000.0,0.0,UPI
23-05-2018,ECOM PUR  SWIGGY  BENGALURU,462.0,0.0,ONLINE
26-05-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE
28-05-2018,POS  JOVOS  PUNE,580.0,0.0,SWIPE
28-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,714.0,0.0,ONLINE
28-05-2018,ECOM PUR  IDEA  MUMBAI,408.0,0.0,ONLINE
28-05-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
29-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE
31-05-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH
06-01-2018,ECOM PUR  SWIGGY  BANGALORE,305.0,0.0,ONLINE
06-02-2018,BRN PYMT CARD,1433.43,0.0,CC
06-04-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,1000.0,0.0,NETBANK
06-06-2018,BHIM CUSTOMER REFERRAL,0.0,25.0,OTH
06-07-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
06-07-2018,POS  MERAKI FOOD SERVI  Pune,2779.0,0.0,SWIPE
06-07-2018,UPI  PA    AXIbdddffba c,0.0,1000.0,UPI
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,515.0,0.0,ONLINE
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,714.0,0.0,ONLINE
06-12-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH
13-06-2018,ECOM PUR  VODAFONE  MUMBAI,653.72,0.0,ONLINE
13-06-2018,ECOM PUR  BHARTI AIRTEL,353.0,0.0,ONLINE
14-06-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,500000.0,NETBANK
14-06-2018,INB  CREDIT CARD  xxxxxxxxxxxx,16340.0,0.0,NETBANK
15-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,515.0,0.0,ONLINE
16-06-2018,UPI  PA,1000.0,0.0,UPI
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE
